x,y,label
-29.85951042175293,-42.63935089111328,9.0
14.116676330566406,-61.97136306762695,4.0
-80.43284606933594,49.932167053222656,1.0
-94.34357452392578,-19.44729995727539,2.0
-29.68602180480957,13.063742637634277,8.0
-51.04819107055664,-78.8354263305664,7.0
-80.20590209960938,50.15806579589844,1.0
-39.845252990722656,76.69020080566406,2.0
71.81217956542969,-44.31678009033203,6.0
-73.50980377197266,9.674205780029297,1.0
57.04119110107422,39.13864517211914,0.0
41.37642288208008,78.01205444335938,3.0
88.75418090820312,37.34931182861328,0.0
-69.67806243896484,-3.321467638015747,1.0
-76.9576187133789,39.07560729980469,1.0
-18.46198081970215,15.032675743103027,8.0
-29.35355567932129,89.66593170166016,2.0
77.89636993408203,18.29669189453125,0.0
-5.257177829742432,47.02315139770508,3.0
-16.97050666809082,-76.52384948730469,9.0
24.366043090820312,-47.602516174316406,4.0
96.93022918701172,24.43099594116211,0.0
33.32867431640625,-26.363603591918945,5.0
85.2613754272461,8.476831436157227,0.0
69.74390411376953,-49.31244659423828,6.0
-63.26700973510742,25.88328742980957,1.0
-59.45930862426758,-16.66933250427246,7.0
-55.839237213134766,-86.0101089477539,7.0
-27.35152816772461,-2.191476821899414,8.0
-97.900146484375,-5.16308069229126,1.0
-26.93726921081543,-20.304208755493164,9.0
-96.52300262451172,23.84868049621582,2.0
82.77824401855469,50.918724060058594,0.0
34.978511810302734,-6.159697532653809,5.0
-70.6675796508789,58.206787109375,1.0
-45.119693756103516,68.5667724609375,2.0
-15.398951530456543,89.35041809082031,2.0
-45.19979476928711,-53.700439453125,7.0
13.527284622192383,56.87077713012695,3.0
24.124807357788086,2.7084715366363525,5.0
17.996734619140625,-36.21796798706055,4.0
-12.261906623840332,-42.047447204589844,9.0
-58.466102600097656,-15.7969970703125,7.0
-74.58255004882812,-3.1837711334228516,1.0
-33.94095993041992,1.0549774169921875,8.0
29.81903076171875,39.960182189941406,3.0
-30.60835075378418,-14.450995445251465,9.0
98.54814147949219,-20.089845657348633,6.0
87.2855453491211,52.06962966918945,0.0
39.78230285644531,66.24832153320312,3.0
-65.3054428100586,64.16817474365234,1.0
-70.3575439453125,38.128623962402344,1.0
-35.535240173339844,94.21109008789062,2.0
75.0591812133789,7.631983757019043,6.0
37.36790084838867,72.26424407958984,3.0
47.60877990722656,4.103213787078857,5.0
-41.97572326660156,-8.958270072937012,7.0
82.13389587402344,-47.20072555541992,6.0
-21.753311157226562,23.514036178588867,8.0
-54.66706848144531,-46.920047760009766,3.0
-30.942960739135742,-14.04709243774414,9.0
19.398706436157227,0.4386066496372223,5.0
-34.882530212402344,18.054534912109375,8.0
44.94678497314453,18.203231811523438,5.0
-63.91237258911133,-23.919946670532227,7.0
88.37593078613281,-6.4080963134765625,6.0
-70.48165130615234,58.014007568359375,1.0
-67.03053283691406,59.58151626586914,1.0
3.7264909744262695,76.75033569335938,3.0
-62.97001266479492,29.203439712524414,1.0
-42.18973159790039,-10.384842872619629,7.0
21.101430892944336,6.04624605178833,5.0
32.6861457824707,-22.83510398864746,5.0
43.00147247314453,7.890598297119141,5.0
-32.69537353515625,94.80003356933594,2.0
22.43107795715332,14.80649185180664,5.0
-17.432540893554688,17.375598907470703,8.0
-42.10090255737305,-37.919376373291016,7.0
82.30086517333984,53.30020523071289,0.0
-22.33847999572754,-65.47997283935547,9.0
-51.592708587646484,-22.442466735839844,7.0
-65.12255096435547,-47.42783737182617,7.0
35.890316009521484,-25.874187469482422,5.0
83.35932159423828,10.557026863098145,0.0
-25.905704498291016,-16.05398178100586,9.0
89.35543823242188,13.338144302368164,0.0
75.1734390258789,60.995941162109375,0.0
12.22085189819336,2.8930675983428955,8.0
-30.177419662475586,-15.263705253601074,9.0
-41.40889358520508,61.330318450927734,2.0
15.805679321289062,-28.818870544433594,4.0
5.871978282928467,8.32079029083252,8.0
-65.3602066040039,67.64582061767578,1.0
91.21092987060547,-28.72059440612793,6.0
-67.92403411865234,63.293663024902344,1.0
86.55021667480469,-32.93507766723633,6.0
39.30366516113281,-19.798276901245117,5.0
-63.05632019042969,31.101272583007812,1.0
-18.324525833129883,2.2699577808380127,8.0
0.3353620171546936,45.53947067260742,3.0
14.424477577209473,-39.37846374511719,4.0
56.78586196899414,32.408172607421875,0.0
31.05726432800293,-16.37987518310547,5.0
30.847240447998047,74.83468627929688,5.0
-18.494840621948242,18.4752197265625,8.0
29.246946334838867,67.32157135009766,3.0
62.15885543823242,-44.386871337890625,6.0
-11.377026557922363,83.49301147460938,2.0
9.815975189208984,71.8430404663086,3.0
-20.3085994720459,-73.05915069580078,9.0
-15.109285354614258,87.91497802734375,2.0
-73.32624816894531,13.137728691101074,1.0
-64.66999053955078,48.27814865112305,1.0
35.77239227294922,21.745325088500977,5.0
-29.36756134033203,89.69876861572266,2.0
-82.36827850341797,9.813712120056152,1.0
10.04660701751709,71.83102416992188,3.0
-49.7010383605957,48.49000930786133,2.0
-34.13174057006836,18.410249710083008,8.0
-51.79332733154297,-0.4427693784236908,7.0
12.194199562072754,80.8360595703125,3.0
-61.84394073486328,-68.66569519042969,7.0
-28.934534072875977,93.53565216064453,2.0
18.813879013061523,-61.876708984375,4.0
69.92376708984375,-33.86946105957031,6.0
-24.924375534057617,-64.0791244506836,9.0
-51.81331253051758,-11.11262035369873,7.0
-17.70166778564453,69.31139373779297,2.0
13.676979064941406,-33.77153396606445,4.0
-38.22379684448242,64.17814636230469,2.0
-27.621952056884766,9.191426277160645,8.0
-75.0544662475586,5.480093002319336,1.0
-62.79204177856445,46.610328674316406,1.0
0.13035574555397034,48.18555450439453,3.0
-35.37846374511719,14.759570121765137,8.0
-37.58079147338867,-65.08972930908203,4.0
79.24984741210938,53.05188751220703,0.0
50.481319427490234,-27.833982467651367,6.0
23.021629333496094,-18.43951416015625,5.0
-26.972585678100586,-67.21697235107422,9.0
11.46159553527832,80.2326431274414,3.0
56.295162200927734,20.13470458984375,0.0
-31.093957901000977,-15.475996017456055,9.0
-12.169549942016602,75.5223388671875,2.0
19.0533504486084,-33.49309539794922,4.0
-51.865928649902344,-8.22042465209961,7.0
-66.9720687866211,61.751976013183594,1.0
-28.329792022705078,31.177507400512695,2.0
-19.48887825012207,-18.590545654296875,9.0
-5.7829670906066895,-59.849552154541016,4.0
-29.810792922973633,95.45500183105469,2.0
96.8892822265625,-24.330291748046875,6.0
-70.61083221435547,55.199241638183594,1.0
4.690781593322754,26.919843673706055,8.0
-30.350547790527344,-15.744011878967285,9.0
75.10160827636719,7.600905418395996,0.0
60.2249755859375,-50.64421844482422,6.0
73.29945373535156,-48.205631256103516,6.0
-44.84986114501953,-13.148712158203125,7.0
-32.4605598449707,-48.256622314453125,9.0
-30.07208824157715,-13.776643753051758,9.0
7.243770122528076,18.249189376831055,8.0
66.0452880859375,55.523136138916016,0.0
-59.49617004394531,20.123130798339844,1.0
14.869439125061035,-28.08104705810547,4.0
23.834230422973633,-93.11316680908203,4.0
61.363311767578125,-50.53483581542969,6.0
-52.169921875,-76.8229751586914,7.0
-62.59320831298828,48.35334396362305,1.0
10.461009979248047,-10.653428077697754,5.0
-44.04726791381836,-5.608901023864746,7.0
65.35398864746094,19.60356330871582,0.0
3.35512638092041,65.90009307861328,3.0
39.66936111450195,-26.53700828552246,5.0
-26.994094848632812,3.532776117324829,8.0
24.15378189086914,-77.18204498291016,4.0
-50.719696044921875,-13.62891960144043,7.0
-101.12580108642578,-3.6934099197387695,1.0
-35.54253005981445,94.15467834472656,2.0
32.130775451660156,23.719036102294922,5.0
-24.276138305664062,-25.20277976989746,9.0
28.846416473388672,25.660009384155273,5.0
61.543155670166016,-49.3386344909668,6.0
-55.86418914794922,-41.95850372314453,7.0
24.104341506958008,-1.0050365924835205,5.0
-8.010957717895508,-23.558462142944336,9.0
8.264906883239746,-19.971113204956055,8.0
14.54052448272705,19.84443473815918,8.0
3.003343105316162,68.25800323486328,3.0
47.52927780151367,-34.53280258178711,6.0
-30.22651481628418,-13.676732063293457,9.0
-76.59484100341797,-53.45176315307617,7.0
70.11457824707031,56.25042724609375,0.0
-43.15544128417969,-44.347816467285156,7.0
-44.56503677368164,80.04784393310547,5.0
-49.63144302368164,-32.86985397338867,7.0
-71.8894271850586,56.48441696166992,1.0
-83.1690444946289,-10.50729751586914,1.0
66.68923950195312,47.00080108642578,0.0
-63.59042739868164,-75.84382629394531,7.0
-31.61433982849121,-15.791664123535156,9.0
-30.899688720703125,80.05742645263672,2.0
12.077764511108398,70.7923355102539,3.0
-58.042877197265625,32.6096076965332,7.0
15.293932914733887,62.93468475341797,3.0
-27.407976150512695,42.7463493347168,2.0
15.624881744384766,-28.603879928588867,4.0
-92.7444839477539,29.5252742767334,1.0
59.73147964477539,-51.14311599731445,6.0
-43.237953186035156,41.422813415527344,2.0
-49.7828254699707,-15.257018089294434,7.0
41.35028839111328,1.0399168729782104,5.0
28.25716781616211,-13.193497657775879,5.0
-54.63650131225586,-51.10844421386719,7.0
18.62057113647461,-33.43999099731445,4.0
58.911476135253906,47.078556060791016,0.0
-31.08899688720703,86.40821838378906,2.0
90.25785064697266,-8.990927696228027,6.0
4.113077163696289,76.30540466308594,3.0
56.269737243652344,-25.713706970214844,6.0
13.518167495727539,-27.664260864257812,4.0
64.35752868652344,29.976499557495117,0.0
18.207841873168945,-34.87345504760742,4.0
-49.14778137207031,45.729427337646484,2.0
